t,skew,phase,vpp,filt,avg,amp,rms
1759793390.5679693,9.3355,335.698,0.55,0.61237,0.45974,0.266406,0.06560385
1759793390.746115,-0.6551,336.418,0.5625,0.61875,0.463932,0.285859,0.0654408
1759793390.9200485,-0.6484000000000001,336.418,0.55,0.60495,0.4725,0.265234,0.06517588
1759793391.10226,-0.6484000000000001,336.658,0.55,0.60495,0.462891,0.298828,0.06539727
1759793391.277827,9.3655,337.16,0.554167,0.60898,0.462891,0.298828,0.06521013
1759793391.3696265,-0.6201,337.677,0.567708,0.6151,0.47,0.241589,0.06521013
1759793391.4984064,9.3855,337.88,0.551042,0.60508,0.460078,0.272734,0.0654432
1759793391.713376,9.3855,337.88,0.552083,0.61328,0.467943,0.272188,0.06528321
1759793391.7949266,-0.6101,338.038,0.552083,0.61328,0.467943,0.272188,0.06528321
1759793391.9373713,9.4076,338.674,0.551042,0.60378,0.459635,0.272161,0.06556177
1759793392.1128063,9.4076,338.674,0.551042,0.61094,0.468646,0.245651,0.06539162
1759793392.3054957,-0.5851,338.937,0.552083,0.61146,0.460521,0.273073,0.06567291
1759793392.486498,9.4306,339.5,0.557292,0.62357,0.469896,0.271224,0.06601425
1759793392.6602561,9.4405,339.858,0.582292,0.62357,0.469896,0.262318,0.065732
1759793392.8542993,-0.5599999999999999,339.839,0.555208,0.6125,0.462578,0.262318,0.0660325
1759793393.0418246,9.4505,340.22,0.55625,0.61263,0.470521,0.266198,0.06580671
1759793394.2021697,9.1606,329.78,0.555208,0.61797,0.476276,0.306458,0.06651016
1759793395.3393233,9.0563,326.027,0.559375,0.61016,0.473047,0.266068,0.06630166
1759793395.5304704,9.0563,326.027,0.547917,0.60638,0.463594,0.273073,0.06602873
1759793395.707793,-0.9349999999999999,326.339,0.563542,0.61654,0.472083,0.266224,0.06628219
1759793395.881225,9.0805,326.899,0.563542,0.61654,0.472083,0.273151,0.06594943
1759793395.9700751,-0.9102,327.237,0.59375,0.60924,0.465156,0.273151,0.06594943
1759793396.1167247,9.098,327.512,0.563542,0.61198,0.472708,0.246198,0.06616758
1759793396.2854683,-0.8951,327.778,0.558333,0.61354,0.466745,0.259271,0.06590445
1759793396.4634666,-0.8951,327.778,0.558333,0.61354,0.466745,0.293177,0.06624135
1759793396.5519233,9.1205,328.341,0.766667,0.69375,0.472266,0.293177,0.06624135
1759793396.6822882,9.1255,328.519,0.56875,0.62487,0.480833,0.264271,0.06659327
1759793396.8687792,-0.8651000000000001,328.519,0.56875,0.62526,0.470573,0.279401,0.06632011
1759793397.0603316,-0.8651000000000001,328.85699999999997,0.561458,0.61432,0.479557,0.273151,0.06659572
1759793397.2488675,9.150500000000001,329.419,0.5625,0.62018,0.470156,0.273255,0.06636235
1759793397.4249558,-0.8351,329.938,0.55625,0.61328,0.47474,0.279661,0.06610155
1759793397.6289866,-0.8351,329.938,0.55625,0.65078,0.470703,0.273151,0.06640157
1759793397.8069394,-0.8151,330.657,0.570833,0.62487,0.47388,0.266641,0.06619166
1759793397.9873083,-0.8151,330.657,0.570833,0.61888,0.469818,0.272656,0.06647221
1759793398.1787987,9.195500000000001,331.039,0.566667,0.61888,0.469818,0.259922,0.06624248
1759793398.3572206,-0.795,331.378,0.563542,0.61771,0.470234,0.299792,0.06652316
1759793398.5408554,9.2155,331.759,0.564583,0.61549,0.470234,0.281693,0.06641485
1759793398.6268983,-0.7697999999999999,332.288,0.753125,0.69714,0.473438,0.281693,0.06641485
1759793398.7737322,9.2405,332.658,0.575,0.62813,0.471745,0.256016,0.0667082
1759793398.9472888,-0.7551,332.818,0.566667,0.61979,0.474219,0.279219,0.06645589
1759793399.121659,-0.7551,332.818,0.566667,0.63581,0.472682,0.279271,0.06684253
1759793399.3162155,9.2555,333.198,0.588542,0.63581,0.47474,0.275625,0.06658779
1759793399.505636,-0.7401000000000001,333.358,0.573958,0.63216,0.474089,0.292578,0.06693761
1759793399.6846576,9.2756,333.921,0.573958,0.63216,0.474089,0.292578,0.06671107
1759793399.7688444,-0.7151,334.257,0.5625,0.62031,0.475807,0.272604,0.06671107
1759793399.9049037,9.3006,334.776,0.594792,0.61836,0.473802,0.273099,0.06702077
1759793400.089576,-0.6951,334.776,0.626042,0.62161,0.475938,0.30625,0.06681446
1759793400.2920756,-0.6951,334.98,0.863542,0.7401,0.475677,0.272891,0.06719881
1759793400.4642875,-0.6751,335.697,0.576042,0.63177,0.476484,0.266458,0.06702216
1759793400.6369462,-0.6751,335.697,0.576042,0.63177,0.475391,0.259141,0.06738485
1759793400.8309112,9.3355,336.079,0.623958,0.64818,0.475391,0.259141,0.06714789
1759793400.912493,-0.6551,336.418,0.584375,0.6388,0.477005,0.272969,0.06714789
1759793401.046734,9.3605,336.979,0.578125,0.63125,0.475651,0.259479,0.06748826
1759793401.229071,-0.635,337.138,0.571875,0.62109,0.478125,0.272891,0.0671966
1759793401.4169562,-0.635,337.138,0.578125,0.63229,0.475755,0.272891,0.0675088
1759793401.5902045,9.3756,337.521,0.578125,0.76654,0.478307,0.285859,0.06734131
1759793401.671226,-0.6199,337.682,0.93125,0.76654,0.478307,0.285859,0.06734131
1759793401.8253214,9.390600000000001,338.061,0.577083,0.63516,0.476615,0.279714,0.06770341
1759793401.9939377,-0.6001,338.397,0.569792,0.62878,0.477969,0.279635,0.0673921
1759793402.164097,-0.5901,338.757,0.576042,0.62878,0.487344,0.25276,0.06715899
1759793402.341431,-0.5901,338.757,0.576042,0.62878,0.476875,0.266146,0.06739553
1759793402.537949,9.4205,339.139,0.567708,0.67539,0.485104,0.259505,0.06723436
1759793402.7177014,-0.565,339.659,0.591667,0.6418,0.4925,0.252656,0.06712023
1759793402.8992317,-0.5601,339.837,0.591667,0.6418,0.4925,0.254297,0.06736502
1759793403.0947175,9.4503,340.169,0.744792,0.69831,0.481927,0.292135,0.06720175
1759793404.1765008,9.230500000000001,332.299,0.572917,0.61914,0.475391,0.279844,0.06758086
1759793405.2623909,9.0855,327.079,0.603125,0.64154,0.477318,0.292656,0.06777787
1759793405.4358811,9.0906,327.26,0.576042,0.62917,0.486875,0.265443,0.06801028
1759793405.6397953,9.0906,327.26,0.576042,0.68737,0.476667,0.272656,0.06772247
1759793405.813998,9.1126,328.054,0.580208,0.62669,0.485781,0.246094,0.06795365
1759793405.9861379,9.1126,328.054,0.580208,0.62669,0.475339,0.259297,0.06765244
1759793406.0709178,-0.8751,328.498,0.585417,0.63828,0.475339,0.259297,0.06765244
1759793406.2260437,9.1305,328.699,0.579167,0.63073,0.485651,0.279661,0.0678695
1759793406.3885207,-0.8601000000000001,329.035,0.579167,0.63229,0.475234,0.25276,0.0675617
1759793406.5655847,-0.8601000000000001,329.035,0.561458,0.62682,0.483073,0.291667,0.06772828
1759793406.7478156,9.1555,329.558,0.561458,0.62682,0.483073,0.252422,0.06743304
1759793406.925203,-0.8401,329.756,0.577083,0.63125,0.474974,0.252422,0.0676447
1759793407.0119796,9.1713,330.167,0.573958,0.62734,0.48276,0.265234,0.0676447
1759793407.1744368,-0.815,330.659,0.59375,0.63164,0.475,0.252865,0.06736993
1759793407.3689692,9.1906,330.86,0.564583,0.61927,0.482109,0.286328,0.067629
1759793407.53296,9.1978,331.103,0.564583,0.62305,0.489818,0.282969,0.06785316
1759793407.7253704,-0.7900999999999999,331.558,0.565625,0.62253,0.478542,0.344896,0.06752332
1759793407.9083729,9.2205,331.939,0.569792,0.6237,0.487552,0.259036,0.067777
1759793408.0855315,-0.7697999999999999,332.29,0.76875,0.7056,0.476354,0.245781,0.0674033
1759793408.2859352,-0.7697999999999999,332.29,0.76875,0.7056,0.485182,0.27276,0.06759516
1759793408.4670055,-0.7501,332.479,0.591667,0.63359,0.474479,0.271198,0.06724511
1759793408.6401703,-0.7501,332.998,0.591667,0.62044,0.483776,0.285339,0.06750822
1759793408.7217438,9.2605,333.379,0.567708,0.62044,0.483776,0.285339,0.06750822
1759793408.8626335,-0.7301,333.717,0.613542,0.63906,0.473255,0.272552,0.06724676
1759793409.0413435,9.282399999999999,334.125,1.078125,0.83203,0.481667,0.298464,0.06750182
1759793409.2165034,9.282399999999999,334.125,0.605208,0.63281,0.471823,0.278568,0.06723868
1759793409.4030557,-0.7101,334.437,0.605208,0.63281,0.471823,0.27875,0.06751408
1759793409.5890293,9.3007,334.798,0.815625,0.61471,0.487656,0.279245,0.06769035
1759793409.761495,9.3055,335.0,0.560417,0.61471,0.487656,0.265729,0.06731421
1759793409.9524288,-0.6801,335.515,0.5625,0.61654,0.477083,0.265729,0.06758673
1759793410.0396545,9.3305,335.899,0.561458,0.62044,0.485781,0.298411,0.06758673
1759793410.1706233,-0.6650999999999999,336.059,1.019792,0.80951,0.474896,0.285729,0.06726618
1759793410.3560443,-0.6650999999999999,336.059,0.563542,0.62201,0.484063,0.305443,0.06748192
1759793410.5490074,9.3405,336.26,0.563542,0.62018,0.473568,0.25263,0.06714815
1759793410.7256444,-0.6348,337.149,0.934375,0.77357,0.479193,0.25849,0.06696485
1759793410.9078195,-0.6348,337.149,0.934375,0.6332,0.474297,0.246146,0.06729432
1759793411.0795538,9.3805,337.7,0.6,0.6332,0.474297,0.258932,0.06709559
1759793411.1677685,-0.6101,338.037,0.716667,0.67773,0.478177,0.258932,0.06709559
1759793411.3055518,9.3979,338.323,0.567708,0.62552,0.475026,0.258932,0.06735451
1759793411.5053174,-0.6,338.323,0.561458,0.62461,0.478516,0.258438,0.06706734
1759793411.6755097,9.4105,338.777,0.569792,0.62435,0.475781,0.253516,0.06736222
1759793411.8514965,9.4105,338.777,0.569792,0.6375,0.477943,0.278828,0.06714217
1759793412.0381775,-0.5751000000000001,339.297,0.614583,0.6375,0.477943,0.278828,0.06737613
1759793412.1211765,9.4363,339.707,0.566667,0.62461,0.476484,0.338776,0.06737613
1759793412.260343,-0.5498999999999999,340.205,1.044792,0.81302,0.476823,0.258906,0.0671721
1759793413.4008696,-0.8451,329.577,0.558333,0.61237,0.476693,0.292135,0.06719202
1759793414.5162344,9.050600000000001,325.82,0.5625,0.61302,0.479583,0.272734,0.06723693
1759793414.705014,9.050600000000001,325.82,0.5625,0.61758,0.469297,0.286172,0.06688831
1759793414.8886242,-0.9451,325.978,0.559375,0.61445,0.478411,0.319219,0.06711575
1759793415.0668514,9.0656,326.36,0.567708,0.62174,0.485807,0.291953,0.06736813
1759793415.2495034,9.070500000000001,326.539,0.567708,0.62174,0.485807,0.266276,0.06699906
1759793415.331086,-0.9150999999999999,327.058,0.559375,0.61784,0.474427,0.266276,0.06699906
1759793415.4604576,9.0955,327.439,0.569792,0.61862,0.483776,0.244792,0.0672037
1759793415.6496987,9.0955,327.439,0.563542,0.62266,0.473047,0.2725,0.06686255
1759793415.8367798,-0.8951,327.777,0.563542,0.61693,0.481797,0.291563,0.06712392
1759793416.0110524,9.1155,328.16,0.563542,0.62174,0.470964,0.298047,0.06682529
1759793416.0914898,-0.8751,328.497,0.566667,0.62174,0.470964,0.298047,0.06682529
1759793416.2169802,9.1355,328.877,0.566667,0.62669,0.479688,0.252917,0.06704718
1759793416.4057722,9.1355,328.877,0.576042,0.625,0.470339,0.272344,0.0667109
1759793416.5897298,-0.8551,329.217,0.576042,0.67253,0.478958,0.29276,0.06703273
1759793416.765604,9.1555,329.6,0.703125,0.67253,0.468229,0.279349,0.06673956
1759793416.9478664,-0.8350000000000001,329.94,0.747917,0.69036,0.468229,0.246328,0.06638577
1759793417.1312032,-0.83,330.118,0.565625,0.61484,0.476719,0.273099,0.06657025
1759793417.2163775,9.180499999999999,330.498,0.564583,0.61563,0.46888,0.273099,0.06657025
1759793417.371028,-0.805,331.01800000000003,0.554167,0.61146,0.475469,0.265547,0.06628999
1759793417.55126,9.2005,331.219,0.558333,0.61237,0.46974,0.285104,0.06651648
1759793417.7324436,-0.7900999999999999,331.558,0.561458,0.61471,0.475859,0.293047,0.0662641
1759793417.9217217,-0.7900999999999999,331.558,0.55625,0.61185,0.470521,0.305286,0.06651941
1759793418.1010687,9.2205,331.94,0.55,0.60391,0.474167,0.292344,0.06623126
1759793418.281083,-0.7702,332.274,0.55,0.60391,0.470234,0.305677,0.06648106
1759793418.3617015,9.2405,332.658,0.557292,0.60833,0.470234,0.305677,0.06648106
1759793418.519961,-0.75,332.998,0.555208,0.61341,0.471901,0.306146,0.06620053
1759793418.6794322,9.2605,333.379,0.5625,0.61458,0.470417,0.279245,0.06649191
1759793418.8576598,9.2605,333.379,0.555208,0.60885,0.471745,0.286406,0.06623355
1759793419.036604,-0.7249,333.907,0.555208,0.60885,0.471745,0.272005,0.06647135
1759793419.2211363,9.2806,334.1,0.5625,0.6181,0.47,0.285417,0.0661939
1759793419.3092358,-0.7101,334.437,0.711458,0.67005,0.469948,0.285417,0.0661939
1759793419.445846,9.3005,334.82,0.558333,0.61354,0.469661,0.285964,0.06645063
1759793419.6458728,-0.69,334.82,0.546875,0.60625,0.468984,0.285833,0.06609161
1759793419.8183072,9.320500000000001,335.538,0.548958,0.60664,0.468906,0.281172,0.06627834
1759793419.9945452,9.320500000000001,335.538,0.548958,0.60482,0.468177,0.279271,0.06599754
1759793420.1745226,-0.6700999999999999,335.877,0.548958,0.60482,0.468177,0.279271,0.06619602
1759793420.2595823,9.3356,336.08,0.55,0.60833,0.468333,0.258385,0.06619602
1759793420.3983588,-0.6551,336.418,0.551042,0.60833,0.46776,0.319453,0.06588236
1759793420.5756247,9.362499999999999,337.052,0.55,0.60794,0.468411,0.259063,0.06610414
1759793420.7671907,9.362499999999999,337.052,0.55,0.60703,0.466068,0.285755,0.06577721
1759793420.9491544,-0.6301,337.317,0.544792,0.61549,0.467031,0.273021,0.0659681
1759793421.1197095,9.3805,337.698,0.570833,0.61549,0.467031,0.31263,0.06564739
1759793421.2108133,-0.61,338.038,0.547917,0.6056,0.464453,0.31263,0.06564739
1759793421.3448231,9.4005,338.419,0.547917,0.5987,0.465547,0.272682,0.06584293
1759793421.5163574,9.4055,338.599,0.552083,0.6069,0.473151,0.259297,0.06604551
1759793421.68957,9.4055,338.599,0.552083,0.6043,0.462839,0.279635,0.06561069
1759793421.8839114,-0.58,339.119,0.544792,0.6043,0.462839,0.292891,0.06584048
1759793422.0682034,9.4305,339.5,0.551042,0.60651,0.459661,0.266458,0.06548553
1759793422.2776663,-0.5651,339.658,0.546875,0.60677,0.465234,0.288411,0.0657057
1759793422.4621189,9.445500000000001,340.038,0.54375,0.60404,0.45862,0.259479,0.06540914
1759793423.595926,9.1605,329.779,0.602083,0.61771,0.45737,0.279141,0.06518774
1759793424.736172,9.060500000000001,326.178,0.5375,0.59388,0.456953,0.265885,0.06496075
1759793424.9136698,9.060500000000001,326.178,0.5375,0.60052,0.457943,0.252813,0.06469063
1759793425.1104105,-0.9301,326.51800000000003,0.544792,0.60052,0.456172,0.266146,0.06497154
1759793425.2970443,9.0805,326.898,0.54375,0.60273,0.463646,0.253021,0.06526705
1759793425.4706976,9.0955,327.438,0.54375,0.60208,0.454792,0.286068,0.06495816
1759793425.664313,-0.895,327.778,0.542708,0.60208,0.454792,0.308073,0.06524762
1759793425.841663,9.1126,328.052,0.536458,0.60117,0.461953,0.275599,0.06498788
1759793425.9285283,-0.8799,328.327,0.594792,0.62018,0.453021,0.275599,0.06498788
1759793426.088667,9.1305,328.699,0.542708,0.6026,0.462005,0.285729,0.06517594
1759793426.250402,-0.865,328.858,0.541667,0.59714,0.452943,0.266432,0.06487635
1759793426.4254594,-0.865,328.858,0.541667,0.59505,0.460625,0.292214,0.06511178
1759793426.6181977,9.150500000000001,329.419,0.536458,0.59505,0.460625,0.246745,0.06486466
1759793426.797719,-0.8400000000000001,329.759,0.552083,0.60378,0.453594,0.272552,0.06508772
1759793426.8802154,9.1705,330.138,0.54375,0.59857,0.460469,0.272552,0.06508772
1759793427.013794,-0.82,330.478,0.639583,0.63685,0.455365,0.232813,0.06490623
1759793427.2153418,9.1855,330.478,0.54375,0.60299,0.460286,0.27224,0.0651953
1759793427.3845687,-0.8051,331.01800000000003,0.5375,0.59635,0.45526,0.279167,0.06491069
1759793427.5617833,-0.7950999999999999,331.01800000000003,0.540625,0.59648,0.46349,0.28362,0.06475096
1759793427.7453861,-0.7950999999999999,331.377,0.540625,0.59648,0.454036,0.265755,0.06504094
1759793427.9194243,9.2205,331.939,0.54375,0.60938,0.454036,0.27237,0.064863
1759793428.0105448,-0.7701,332.278,0.55,0.60247,0.46138,0.27237,0.064863
1759793428.1421468,9.2405,332.659,0.551042,0.60286,0.452786,0.286589,0.06512989
1759793428.3480155,-0.7551,332.659,0.540625,0.59688,0.460833,0.256536,0.06489563
1759793428.5150616,9.2555,333.199,0.54375,0.6,0.453984,0.278255,0.06512349
1759793428.697223,9.2655,333.199,0.544792,0.60638,0.462031,0.266198,0.0653722
1759793428.8804243,9.2655,333.559,0.544792,0.59948,0.453229,0.259219,0.06504483
1759793429.0569165,-0.7301,333.718,0.538542,0.59948,0.462083,0.278854,0.06529043
1759793429.1404078,9.2855,334.278,0.547917,0.60117,0.462083,0.278854,0.06529043
1759793429.2983377,-0.7,334.798,0.547917,0.60456,0.456354,0.279297,0.06503455
1759793429.4638977,9.3005,334.819,0.548958,0.60065,0.462318,0.265677,0.06534224
1759793429.639882,-0.6851,334.819,0.541667,0.60117,0.457708,0.240052,0.06505553
1759793429.819582,-0.6851,335.337,0.541667,0.60117,0.461641,0.272526,0.06535129
1759793430.0024557,9.3255,335.72,0.604167,0.62161,0.461641,0.284922,0.0650712
1759793430.0903118,-0.6650999999999999,336.057,0.542708,0.60247,0.456849,0.284922,0.0650712
1759793430.223609,9.3455,336.439,0.542708,0.60234,0.459349,0.284896,0.06526756
1759793430.4180732,-0.6449999999999999,336.439,0.538542,0.59544,0.457318,0.258932,0.06498687
1759793430.6029038,9.3655,337.159,0.552083,0.60495,0.457474,0.252839,0.06526608
1759793430.7822516,-0.6251,337.159,0.541667,0.59831,0.458802,0.278958,0.06499471
1759793430.9716926,-0.6251,337.497,0.541667,0.77461,0.458047,0.299635,0.06530331
1759793431.1461494,9.385599999999998,337.881,0.980208,0.77461,0.457057,0.252552,0.06504466
1759793431.2282887,-0.6101,338.038,0.535417,0.59896,0.457057,0.252552,0.06504466
1759793431.3657594,9.4006,338.42,0.541667,0.59453,0.458411,0.27875,0.0652638
1759793431.549057,-0.585,338.42,0.541667,0.59661,0.456979,0.290026,0.06500942
1759793431.7267187,-0.585,338.939,0.540625,0.59883,0.459141,0.265964,0.06515465
1759793431.9046223,9.4255,339.319,0.540625,0.59883,0.459141,0.279167,0.06487979
1759793432.095037,-0.5701,339.477,0.547917,0.60391,0.456406,0.279167,0.06521482
1759793432.1809473,9.4482,340.134,0.976042,0.77617,0.457891,0.272943,0.06521482
1759793433.263953,-0.8151,330.658,0.538542,0.59974,0.461042,0.292969,0.06477003
1759793434.3578951,9.070500000000001,326.539,0.541667,0.59453,0.452057,0.29224,0.06462495
1759793434.539009,9.070500000000001,326.539,0.541667,0.58958,0.45987,0.259531,0.06431482
1759793434.7261217,-0.9251,326.697,0.532292,0.58958,0.45987,0.252891,0.06450362
1759793434.8986685,9.0906,327.26,0.534375,0.59466,0.450885,0.273203,0.06417769
1759793434.9835527,-0.9051,327.416,0.529167,0.58802,0.458776,0.273203,0.06417769
1759793435.1250677,9.1105,327.979,0.539583,0.6,0.451146,0.270573,0.06444152
1759793435.3330414,-0.8801,327.979,0.532292,0.59401,0.458047,0.272578,0.06414742
1759793435.5014868,9.1305,328.697,0.598958,0.61849,0.452005,0.258177,0.06439487
1759793435.67509,9.1305,328.697,0.539583,0.59596,0.457865,0.278854,0.0641763
1759793435.8648422,-0.8651000000000001,328.85699999999997,0.539583,0.59596,0.453438,0.25987,0.06446206
1759793436.0396874,9.150500000000001,329.419,0.553125,0.60794,0.453438,0.24526,0.06426569
1759793436.1270137,-0.8401,329.758,0.540625,0.59766,0.455677,0.24526,0.06426569
1759793436.2773323,9.1705,330.139,0.534375,0.59544,0.453958,0.26724,0.06450446
1759793436.4624693,-0.8251000000000001,330.297,0.535417,0.59023,0.455755,0.226745,0.06425681
1759793436.6250188,-0.8151,330.658,0.5375,0.59753,0.462656,0.265547,0.06402214
1759793436.8137481,-0.8151,330.658,0.5375,0.60208,0.453854,0.26651,0.06422245
1759793436.9904087,9.200899999999999,331.192,0.546875,0.58932,0.460156,0.245156,0.06401912
1759793437.0712898,-0.7950999999999999,331.377,0.535417,0.58932,0.460156,0.245156,0.06401912
1759793437.208642,9.215599999999998,331.761,0.532292,0.5957,0.451042,0.265755,0.06421981
1759793437.4133554,-0.7751,332.098,0.541667,0.59453,0.45737,0.273021,0.0639792
1759793437.5793161,9.241299999999999,332.686,0.535417,0.5944,0.448047,0.252786,0.06421053
1759793437.7552118,9.2455,332.838,0.535417,0.59089,0.45638,0.292656,0.06440643
1759793437.9523442,9.2455,332.838,0.535417,0.5944,0.44875,0.272135,0.06410368
1759793438.1362495,9.2655,333.177,0.533333,0.59036,0.455234,0.285599,0.06432052
1759793438.3110347,9.2655,333.56,0.533333,0.59766,0.44987,0.271875,0.06407369
1759793438.505284,-0.7301,333.718,0.542708,0.59766,0.455469,0.286302,0.0643788
1759793438.6864054,9.2856,334.28,0.5375,0.60885,0.462813,0.297786,0.06464726
1759793438.8609815,9.2955,334.639,0.566667,0.60885,0.462813,0.292344,0.0643249
1759793439.0648737,-0.6951,334.977,0.535417,0.59375,0.451849,0.26401,0.06457736
1759793439.2389066,9.320500000000001,335.539,0.5375,0.59609,0.459818,0.239271,0.06419277
1759793439.3270977,-0.6801,335.51800000000003,0.528125,0.58711,0.450339,0.239271,0.06419277
1759793439.4823122,9.3305,335.899,0.535417,0.59323,0.45875,0.259271,0.06439565
1759793439.6585283,-0.6601,336.238,0.53125,0.59102,0.449505,0.27974,0.06404998
1759793439.8360453,9.3506,336.622,0.530208,0.5901,0.45724,0.266615,0.0642921
1759793440.0332158,9.3506,336.622,0.530208,0.58984,0.448203,0.273203,0.06395956
1759793440.214864,9.3756,337.138,0.5375,0.59635,0.454922,0.275417,0.0642232
1759793440.390714,9.3756,337.52,0.5375,0.59036,0.448151,0.238776,0.0639202
1759793440.4711561,-0.6151000000000001,337.858,0.53125,0.59036,0.448151,0.238776,0.0639202
1759793440.6284754,9.3905,338.059,0.528125,0.59193,0.45263,0.273151,0.06413756
1759793440.7947114,-0.6,338.398,0.525,0.58633,0.448672,0.239167,0.06376753
1759793440.967065,-0.5951,338.577,0.533333,0.58281,0.456432,0.272865,0.06348354
1759793441.1485207,-0.5951,338.577,0.533333,0.59154,0.447031,0.264818,0.06370905
1759793441.3331113,9.4205,339.138,0.528125,0.59154,0.453724,0.266302,0.06349474
1759793441.5062628,-0.5651,339.657,0.533333,0.58568,0.453724,0.266302,0.06373403
1759793441.6111503,9.4428,339.941,0.530208,0.58568,0.44724,0.232656,0.06373403
1759793441.7501447,-0.5498999999999999,340.205,0.995833,0.77331,0.453177,0.28651,0.06353081
1759793442.8673873,-0.8301,330.117,0.522917,0.58346,0.460026,0.274063,0.06312621
1759793443.9884565,-0.9401,326.158,0.527083,0.58346,0.46112,0.255417,0.06278083
1759793444.1650584,-0.9401,326.158,0.533333,0.58477,0.45125,0.247708,0.06300726
1759793444.3641934,9.0755,326.719,0.533333,0.58477,0.45125,0.247708,0.06280143
1759793444.5494483,-0.92,326.879,0.527083,0.58411,0.449323,0.281094,0.06303096
1759793444.7247372,9.095600000000001,327.44,0.541667,0.58932,0.446901,0.234323,0.06328244
1759793444.9092968,9.105500000000001,327.8,0.541667,0.58932,0.446901,0.281719,0.06304056
1759793444.9920797,-0.8901,327.95799999999997,0.530208,0.58516,0.449323,0.281719,0.06304056
1759793445.1162844,9.1155,328.159,0.525,0.58359,0.447682,0.274531,0.06327983
1759793445.2951553,9.1155,328.159,0.525,0.59128,0.450443,0.273932,0.06306866
1759793445.4941692,-0.8701,328.678,0.529167,0.59128,0.450443,0.286953,0.06336055
1759793445.6663187,9.142600000000002,329.132,0.527083,0.59258,0.45151,0.274479,0.0631515
1759793445.751172,-0.8501,329.398,0.530208,0.58893,0.45151,0.274479,0.0631515
1759793445.8804805,9.1605,329.78,0.604167,0.61875,0.449661,0.36125,0.06347915
1759793446.0653543,9.1605,329.78,0.529167,0.58659,0.452083,0.274401,0.06325848
1759793446.2452462,-0.8351,329.937,0.529167,0.59141,0.450911,0.254766,0.06357915
1759793446.426145,9.180499999999999,330.499,0.535417,0.59141,0.450911,0.280599,0.06333278
1759793446.6231396,-0.815,330.658,0.526042,0.58633,0.450286,0.260755,0.06365566
1759793446.7970226,9.2005,331.219,0.532292,0.59609,0.450755,0.260755,0.06341923
1759793446.884985,-0.7900999999999999,331.558,0.529167,0.58789,0.450703,0.243724,0.06341923
1759793447.0423083,9.220600000000001,331.94,0.534375,0.59297,0.452318,0.254063,0.06366617
1759793447.2129178,-0.7751,332.098,0.533333,0.59388,0.452135,0.279453,0.06350792
1759793447.3938565,-0.7601,332.637,0.55,0.59831,0.459115,0.259427,0.0634007
1759793447.5912604,9.2456,332.637,0.535417,0.59388,0.449792,0.293177,0.06371578
1759793447.7696373,-0.7451,333.178,0.53125,0.59141,0.458516,0.272839,0.06356343
1759793447.9445927,-0.7451,333.178,0.546875,0.60234,0.448516,0.26638,0.06387837
1759793448.1246026,9.270499999999998,333.74,0.546875,0.60234,0.448516,0.26638,0.06371732
1759793448.3245153,-0.7251,333.897,0.536458,0.59518,0.464714,0.239557,0.06363552
1759793448.5026264,-0.705,334.255,0.539583,0.59544,0.472135,0.239635,0.06354026
1759793448.699907,-0.705,334.619,0.539583,0.59544,0.460104,0.238568,0.06387939
1759793448.8744023,9.3105,335.179,0.533333,0.59219,0.467943,0.259375,0.06373233
1759793449.0500321,-0.6851,335.338,0.533333,0.61823,0.474661,0.262344,0.06368501
1759793449.1319551,-0.67,335.879,0.590625,0.61823,0.474661,0.262344,0.06368501
1759793449.2941535,9.3355,336.079,0.541667,0.59922,0.462813,0.266016,0.06402323
1759793449.4533935,-0.6601,336.237,0.541667,0.59063,0.470859,0.233854,0.06390871
1759793449.6256328,-0.648,336.672,0.538542,0.59766,0.478203,0.253021,0.06379833
1759793449.8146894,-0.648,336.672,0.538542,0.59896,0.466068,0.253255,0.0640563
1759793449.9901578,9.3656,337.16,0.539583,0.68451,0.473307,0.286224,0.06402624
1759793450.16437,-0.6249,337.504,0.7625,0.68451,0.473307,0.286224,0.06428946
1759793450.2599318,9.3805,337.699,0.542708,0.59701,0.462135,0.279193,0.06428946
1759793450.4016285,9.3905,338.058,0.539583,0.59701,0.453568,0.292891,0.06460874
1759793450.5763817,9.4055,338.598,0.552083,0.60599,0.461328,0.272448,0.06494476
1759793450.7520595,9.4055,338.598,0.552083,0.60286,0.454609,0.252005,0.06470643
1759793450.9550881,-0.5901,338.758,0.540625,0.60286,0.462031,0.305313,0.06500997
1759793451.130168,9.4356,339.138,0.547917,0.61016,0.469323,0.264531,0.06532262
1759793451.3137205,9.4356,339.68,0.547917,0.61016,0.459922,0.272734,0.06501619
1759793451.4994547,-0.5601,339.837,0.545833,0.60091,0.459922,0.27849,0.06528003
1759793451.5810235,9.4505,340.203,0.553125,0.60299,0.466745,0.27849,0.06528003
1759793452.6714182,-0.8101,330.837,0.625,0.63125,0.462005,0.265833,0.06493652
1759793453.7762809,-0.9301,326.517,0.544792,0.60664,0.471484,0.252526,0.06490057
1759793453.9535074,9.0855,326.517,0.560417,0.60846,0.461094,0.278333,0.06519472
1759793454.138637,9.0855,327.077,0.560417,0.60846,0.469948,0.265938,0.0649653
1759793454.3146489,-0.9051,327.41700000000003,0.544792,0.60065,0.460391,0.279245,0.0652845
1759793454.5099561,9.1063,327.826,0.544792,0.61419,0.461146,0.279688,0.06560299
